Date,Code,Name,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-03-15,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.92,1.95,1.95,1.92,0.03,1.56,10700.0,
2024-03-15,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5.5,5.5,5.5,5.44,0.06,1.1,63000.0,
2024-03-15,SLAM,Sanlam Kenya Plc,5.5,7.7,6.98,6.98,6.98,6.98,,,100.0,
2024-03-15,CTUM,Centum Investment Company Plc,7.62,10.4,8.1,8.9,8.74,8.4,0.34,4.05,29700.0,
2024-03-15,HAFR,Home Afrika Ltd,0.27,0.42,0.3,0.32,0.31,0.32,-0.01,3.13,8500.0,
2024-03-15,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-03-15,OCH,Olympia Capital Holdings Ltd,2.58,4.0,3.4,3.4,3.4,3.4,,,2400.0,
2024-03-15,TCL,Trans-Century Plc,0.29,0.72,0.46,0.47,0.46,0.45,0.01,2.22,12000.0,
2024-03-15,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.02,6.1,6.08,6.02,0.06,1.0,21300.0,
2024-03-15,BOC,BOC Kenya Plc,67.0,96.0,76.0,76.0,76.0,76.0,,,,
2024-03-15,BAT,British American Tobacco Kenya Plc,325.0,455.0,411.0,418.0,413.75,413.5,0.25,0.06,4700.0,
2024-03-15,CARB,Carbacid Investments Plc,14.05,24.5,16.0,16.5,16.45,15.9,0.55,3.46,2600.0,
2024-03-15,EABL,East African Breweries Ltd,99.0,204.0,110.0,115.0,114.75,114.75,,,161200.0,
2024-03-15,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.15,1.15,1.15,1.15,,,,
2024-03-15,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-03-15,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-03-15,UNGA,Unga Group Ltd,11.05,18.45,15.1,15.1,15.1,15.1,,,,
2024-03-15,SCOM,Safaricom Plc,12.15,21.15,14.6,15.2,15.0,14.6,0.4,2.74,42418700.0,
2024-03-15,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-03-15,GLD,ABSA NewGold ETF,2625.0,3330.0,2875.0,2875.0,2875.0,2875.0,,,,
2024-03-15,^N10I,NSE 10-Share Index,874.34,1243.88,1017.55,1017.55,1017.55,985.88,31.67,3.21,,
2024-03-15,^N20I,NSE 20-Share Index,1416.32,1942.74,1611.07,1611.07,1611.07,1573.37,37.7,2.4,,
2024-03-15,^N25I,NSE 25-Share Index,2281.58,3205.82,2646.32,2646.32,2646.32,2571.17,75.15,2.92,,
2024-03-15,^NASI,NSE All-Share Index,86.41,119.33,100.04,100.04,100.04,97.57,2.47,2.53,,
2024-03-15,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1732.27,1732.27,1732.27,1685.25,47.02,2.79,,
2024-03-15,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1102.76,1102.76,1102.76,1051.45,51.31,4.88,,
2024-03-18,EGAD,Eaagads Ltd,10.35,14.5,14.0,14.0,14.0,14.0,,,,
2024-03-18,KUKZ,Kakuzi Plc,342.0,440.0,372.0,375.0,374.75,371.0,3.75,1.01,1000.0,
2024-03-18,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,230.0,230.0,230.0,230.0,,,,
2024-03-18,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-03-18,SASN,Sasini Plc,15.1,22.0,19.6,20.85,19.7,19.5,0.2,1.03,3200.0,
2024-03-18,WTK,Williamson Tea Kenya Plc,193.5,290.0,230.0,230.0,230.0,230.0,,,100.0,
2024-03-18,CGEN,Car and General (K) Ltd,17.95,31.8,28.0,28.0,28.0,28.0,,,,
2024-03-18,ABSA,ABSA Bank Kenya Plc,10.55,16.7,13.7,14.0,13.75,14.0,-0.25,1.79,104500.0,
2024-03-18,BKG,BK Group Plc,30.0,37.0,33.0,36.15,33.05,36.15,-3.1,8.58,22900.0,
2024-03-18,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,13.95,14.05,14.0,14.05,-0.05,0.36,278800.0,
2024-03-18,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,49.25,49.3,49.3,49.3,,,73700.0,
2024-03-18,EQTY,Equity Group Holdings Plc,33.6,51.0,42.0,43.0,42.85,42.6,0.25,0.59,187600.0,
2024-03-18,HFCK,HF Group Ltd,3.02,4.9,4.1,4.2,4.11,4.2,-0.09,2.14,66400.0,
2024-03-18,IMH,I & M Holdings Plc,17.0,35.0,20.3,20.85,20.4,19.9,0.5,2.51,23800.0,
2024-03-18,KCB,KCB Group Plc,15.75,40.0,23.8,24.5,24.1,24.0,0.1,0.42,1414000.0,
2024-03-18,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-03-18,NCBA,NCBA Group Plc,34.05,47.0,42.0,43.0,42.55,41.55,1.0,2.41,27400.0,
2024-03-18,SBIC,Stanbic Holdings Plc,100.0,134.0,118.0,123.0,119.5,118.0,1.5,1.27,1300.0,
2024-03-18,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,184.25,186.75,185.75,183.0,2.75,1.5,14900.0,
2024-03-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-03-18,EVRD,Eveready East Africa Ltd,0.97,1.65,1.15,1.32,1.21,1.2,0.01,0.83,12200.0,
2024-03-18,XPRS,Express Kenya Plc,2.74,3.99,3.5,3.5,3.5,3.5,,,,
2024-03-18,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-03-18,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-03-18,LKL,Longhorn Publishers Plc,2.02,2.65,2.38,2.38,2.38,2.38,,,,
2024-03-18,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.52,2.69,2.52,2.47,0.05,2.02,5200.0,
2024-03-18,NMG,Nation Media Group Plc,14.0,22.4,20.0,22.0,20.75,20.6,0.15,0.73,3000.0,
2024-03-18,SMER,Sameer Africa Plc,1.87,2.75,2.03,2.4,2.03,2.25,-0.22,9.78,65500.0,
2024-03-18,SGL,Standard Group Plc,4.86,9.0,6.0,6.76,6.5,6.16,0.34,5.52,300.0,
2024-03-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,13.6,15.0,14.0,15.0,-1.0,6.67,3700.0,
2024-03-18,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.2,0.19,0.19,,,63700.0,
2024-03-18,SCAN,WPP ScanGroup Plc,1.86,2.94,2.18,2.31,2.29,2.18,0.11,5.05,2600.0,
2024-03-18,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-03-18,BAMB,Bamburi Cement Ltd,22.5,84.0,45.0,47.0,46.45,45.0,1.45,3.22,23100.0,
2024-03-18,CRWN,Crown Paints Kenya Plc,29.0,40.05,39.4,39.4,39.4,39.4,,,,
2024-03-18,CABL,East African Cables Plc,0.79,1.11,0.9,1.0,0.91,1.0,-0.09,9.0,26700.0,
2024-03-18,PORT,East African Portland Cement Ltd,4.38,55.75,8.5,8.5,8.5,8.5,,,,
2024-03-18,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2.0,2.0,2.0,,,1373800.0,
2024-03-18,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-03-18,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-03-18,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.55,1.6,1.56,1.55,0.01,0.65,408300.0,
2024-03-18,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,16.5,17.0,16.9,17.15,-0.25,1.46,23700.0,
2024-03-18,UMME,Umeme Ltd,13.0,17.9,13.0,14.4,13.6,13.85,-0.25,1.81,800.0,
2024-03-18,BRIT,Britam Holdings Plc,4.25,6.5,5.0,5.4,5.04,5.2,-0.16,3.08,17600.0,
2024-03-18,CIC,CIC Insurance Group Ltd,1.93,2.5,2.0,2.25,2.12,2.2,-0.08,3.64,64000.0,
2024-03-18,JUB,Jubilee Holdings Ltd,150.0,202.0,190.0,190.0,190.0,190.0,,,,
2024-03-18,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.92,1.97,1.93,1.93,,,274800.0,
2024-03-18,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5.0,5.02,5.0,5.5,-0.5,9.09,6400.0,
2024-03-18,SLAM,Sanlam Kenya Plc,5.5,7.7,6.98,6.98,6.98,6.98,,,,
2024-03-18,CTUM,Centum Investment Company Plc,7.62,10.4,8.06,9.0,8.58,8.54,0.04,0.47,76600.0,
2024-03-18,HAFR,Home Afrika Ltd,0.27,0.42,0.29,0.34,0.3,0.32,-0.02,6.25,8400.0,
2024-03-18,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-03-18,OCH,Olympia Capital Holdings Ltd,2.58,4.0,3.4,3.4,3.4,3.4,,,600.0,
2024-03-18,TCL,Trans-Century Plc,0.29,0.72,0.41,0.45,0.43,0.45,-0.02,4.44,19700.0,
2024-03-18,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.0,6.2,6.06,6.16,-0.1,1.62,7700.0,
2024-03-18,BOC,BOC Kenya Plc,67.0,96.0,80.0,80.0,80.0,76.0,4.0,5.26,100.0,
2024-03-18,BAT,British American Tobacco Kenya Plc,325.0,455.0,415.0,415.0,415.0,413.75,1.25,0.3,1700.0,
2024-03-18,CARB,Carbacid Investments Plc,14.05,24.5,16.95,16.95,16.95,16.5,0.45,2.73,900.0,
2024-03-18,EABL,East African Breweries Ltd,99.0,204.0,117.0,120.0,119.25,119.75,-0.5,0.42,1000.0,
2024-03-18,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.04,1.15,1.14,1.15,-0.01,0.87,7800.0,
2024-03-18,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-03-18,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-03-18,UNGA,Unga Group Ltd,11.05,18.45,15.1,15.1,15.1,15.1,,,1300.0,
2024-03-18,SCOM,Safaricom Plc,12.15,21.15,14.3,15.4,14.6,15.2,-0.6,3.95,9307800.0,
2024-03-18,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-03-18,GLD,ABSA NewGold ETF,2625.0,3330.0,2875.0,2875.0,2875.0,2875.0,,,,
2024-03-18,^N10I,NSE 10-Share Index,874.34,1243.88,1033.7,1033.7,1033.7,1041.88,-8.18,0.79,,
2024-03-18,^N20I,NSE 20-Share Index,1416.32,1942.74,1630.81,1630.81,1630.81,1637.74,-6.93,0.42,,
2024-03-18,^N25I,NSE 25-Share Index,2281.58,3205.82,2690.37,2690.37,2690.37,2702.28,-11.91,0.44,,
2024-03-18,^NASI,NSE All-Share Index,86.41,119.33,100.28,100.28,100.28,101.82,-1.54,1.51,,
2024-03-18,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1772.44,1772.44,1772.44,1771.97,0.47,0.03,,
2024-03-18,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1138.86,1138.86,1138.86,1134.32,4.54,0.4,,
2024-03-19,EGAD,Eaagads Ltd,10.35,14.5,14.0,14.0,14.0,14.0,,,,
2024-03-19,KUKZ,Kakuzi Plc,342.0,440.0,374.75,374.75,374.75,374.75,,,,
2024-03-19,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,230.0,230.0,230.0,230.0,,,500.0,
2024-03-19,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-03-19,SASN,Sasini Plc,15.1,22.0,20.5,20.9,20.55,19.7,0.85,4.31,1200.0,
2024-03-19,WTK,Williamson Tea Kenya Plc,193.5,290.0,230.0,230.0,230.0,230.0,,,,
2024-03-19,CGEN,Car and General (K) Ltd,17.95,31.8,28.0,28.0,28.0,28.0,,,300.0,
2024-03-19,ABSA,ABSA Bank Kenya Plc,10.55,16.7,13.75,14.2,14.0,13.75,0.25,1.82,1643500.0,
2024-03-19,BKG,BK Group Plc,30.0,37.0,32.0,33.0,32.1,33.05,-0.95,2.87,21800.0,
2024-03-19,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,13.8,14.15,14.0,14.0,,,271100.0,
2024-03-19,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,50.5,51.5,51.0,49.3,1.7,3.45,2600.0,
2024-03-19,EQTY,Equity Group Holdings Plc,33.6,51.0,42.7,43.9,43.2,42.85,0.35,0.82,4838900.0,
2024-03-19,HFCK,HF Group Ltd,3.02,4.9,4.12,4.45,4.41,4.11,0.3,7.3,41900.0,
2024-03-19,IMH,I & M Holdings Plc,17.0,35.0,20.0,20.45,20.05,20.4,-0.35,1.72,366400.0,
2024-03-19,KCB,KCB Group Plc,15.75,40.0,24.05,24.95,24.3,24.1,0.2,0.83,3797100.0,
2024-03-19,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-03-19,NCBA,NCBA Group Plc,34.05,47.0,41.5,42.7,42.1,42.55,-0.45,1.06,9600.0,
2024-03-19,SBIC,Stanbic Holdings Plc,100.0,134.0,122.0,125.0,124.25,119.5,4.75,3.97,4200.0,
2024-03-19,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,184.0,186.0,185.5,185.75,-0.25,0.13,31600.0,
2024-03-19,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-03-19,EVRD,Eveready East Africa Ltd,0.97,1.65,1.21,1.33,1.31,1.21,0.1,8.26,2000.0,
2024-03-19,XPRS,Express Kenya Plc,2.74,3.99,3.5,3.5,3.5,3.5,,,,
2024-03-19,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-03-19,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-03-19,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.38,-0.08,3.36,7500.0,
2024-03-19,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.27,2.6,2.56,2.52,0.04,1.59,800.0,
2024-03-19,NMG,Nation Media Group Plc,14.0,22.4,21.0,21.05,21.0,20.75,0.25,1.2,6000.0,
2024-03-19,SMER,Sameer Africa Plc,1.87,2.75,2.2,2.2,2.2,2.03,0.17,8.37,4700.0,
2024-03-19,SGL,Standard Group Plc,4.86,9.0,6.5,6.5,6.5,6.5,,,,
2024-03-19,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,14.0,14.0,14.0,14.0,,,,
2024-03-19,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.2,0.2,0.19,0.01,5.26,2500.0,
2024-03-19,SCAN,WPP ScanGroup Plc,1.86,2.94,2.29,2.31,2.3,2.29,0.01,0.44,1200.0,
2024-03-19,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-03-19,BAMB,Bamburi Cement Ltd,22.5,84.0,45.15,45.5,45.3,46.45,-1.15,2.48,36600.0,
2024-03-19,CRWN,Crown Paints Kenya Plc,29.0,40.05,39.4,39.4,39.4,39.4,,,,
2024-03-19,CABL,East African Cables Plc,0.79,1.11,0.9,1.0,0.92,0.91,0.01,1.1,27500.0,
2024-03-19,PORT,East African Portland Cement Ltd,4.38,55.75,8.0,8.0,8.0,8.5,-0.5,5.88,1100.0,
2024-03-19,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.98,2.0,1.99,2.0,-0.01,0.5,2930300.0,
2024-03-19,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-03-19,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-03-19,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.56,1.67,1.59,1.56,0.03,1.92,742100.0,
2024-03-19,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,16.5,18.0,17.95,16.9,1.05,6.21,25500.0,
2024-03-19,UMME,Umeme Ltd,13.0,17.9,14.0,14.0,14.0,13.6,0.4,2.94,500.0,
2024-03-19,BRIT,Britam Holdings Plc,4.25,6.5,5.0,5.2,5.18,5.04,0.14,2.78,34600.0,
2024-03-19,CIC,CIC Insurance Group Ltd,1.93,2.5,2.0,2.24,2.05,2.12,-0.07,3.3,137400.0,
2024-03-19,JUB,Jubilee Holdings Ltd,150.0,202.0,180.0,181.0,180.5,190.0,-9.5,5.0,200.0,
2024-03-19,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.95,2.0,1.97,1.93,0.04,2.07,93300.0,
2024-03-19,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5.0,5.0,5.0,5.0,,,,
2024-03-19,SLAM,Sanlam Kenya Plc,5.5,7.7,6.96,6.96,6.96,6.98,-0.02,0.29,100.0,
2024-03-19,CTUM,Centum Investment Company Plc,7.62,10.4,8.16,8.56,8.54,8.58,-0.04,0.47,25400.0,
2024-03-19,HAFR,Home Afrika Ltd,0.27,0.42,0.31,0.32,0.32,0.3,0.02,6.67,39500.0,
2024-03-19,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-03-19,OCH,Olympia Capital Holdings Ltd,2.58,4.0,3.4,3.4,3.4,3.4,,,4100.0,
2024-03-19,TCL,Trans-Century Plc,0.29,0.72,0.43,0.46,0.46,0.43,0.03,6.98,4200.0,
2024-03-19,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.0,6.1,6.06,6.06,,,7700.0,
2024-03-19,BOC,BOC Kenya Plc,67.0,96.0,80.0,80.0,80.0,80.0,,,,
2024-03-19,BAT,British American Tobacco Kenya Plc,325.0,455.0,410.0,415.0,410.0,415.0,-5.0,1.2,128500.0,
2024-03-19,CARB,Carbacid Investments Plc,14.05,24.5,15.9,17.5,16.8,16.95,-0.15,0.88,13100.0,
2024-03-19,EABL,East African Breweries Ltd,99.0,204.0,120.0,121.0,120.5,119.25,1.25,1.05,6300.0,
2024-03-19,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.14,1.2,1.17,1.14,0.03,2.63,11400.0,
2024-03-19,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-03-19,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-03-19,UNGA,Unga Group Ltd,11.05,18.45,15.1,15.1,15.1,15.1,,,,
2024-03-19,SCOM,Safaricom Plc,12.15,21.15,14.55,15.0,14.8,14.6,0.2,1.37,3772800.0,
2024-03-19,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-03-19,GLD,ABSA NewGold ETF,2625.0,3330.0,2875.0,2875.0,2875.0,2875.0,,,,
2024-03-19,^N10I,NSE 10-Share Index,874.34,1243.88,1041.96,1041.96,1041.96,1033.7,8.26,0.8,,
2024-03-19,^N20I,NSE 20-Share Index,1416.32,1942.74,1633.87,1633.87,1633.87,1630.81,3.06,0.19,,
2024-03-19,^N25I,NSE 25-Share Index,2281.58,3205.82,2710.96,2710.96,2710.96,2690.37,20.59,0.77,,
2024-03-19,^NASI,NSE All-Share Index,86.41,119.33,101.07,101.07,101.07,100.28,0.79,0.79,,
2024-03-19,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1787.23,1787.23,1787.23,1772.44,14.79,0.83,,
2024-03-19,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1161.36,1161.36,1161.36,1138.86,22.5,1.98,,
2024-03-20,EGAD,Eaagads Ltd,10.35,14.5,14.0,14.0,14.0,14.0,,,,
2024-03-20,KUKZ,Kakuzi Plc,342.0,440.0,371.0,371.0,371.0,374.75,-3.75,1.0,300.0,
2024-03-20,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,208.0,231.0,229.5,230.0,-0.5,0.22,4200.0,
2024-03-20,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-03-20,SASN,Sasini Plc,15.1,22.0,19.0,20.0,19.15,20.55,-1.4,6.81,1600.0,
2024-03-20,WTK,Williamson Tea Kenya Plc,193.5,290.0,225.0,230.0,228.5,230.0,-1.5,0.65,2100.0,
2024-03-20,CGEN,Car and General (K) Ltd,17.95,31.8,28.0,28.0,28.0,28.0,,,100.0,
2024-03-20,ABSA,ABSA Bank Kenya Plc,10.55,16.7,13.8,14.0,13.9,14.0,-0.1,0.71,165000.0,
2024-03-20,BKG,BK Group Plc,30.0,37.0,35.1,35.1,35.1,32.1,3.0,9.35,100.0,
2024-03-20,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,13.95,14.1,14.0,14.0,,,455500.0,
2024-03-20,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,50.0,51.0,50.0,51.0,-1.0,1.96,13700.0,
2024-03-20,EQTY,Equity Group Holdings Plc,33.6,51.0,43.0,45.4,44.45,43.2,1.25,2.89,4165500.0,
2024-03-20,HFCK,HF Group Ltd,3.02,4.9,4.06,4.41,4.08,4.41,-0.33,7.48,95400.0,
2024-03-20,IMH,I & M Holdings Plc,17.0,35.0,19.9,20.45,20.05,20.05,,,106300.0,
2024-03-20,KCB,KCB Group Plc,15.75,40.0,25.0,26.7,26.55,24.3,2.25,9.26,617400.0,
2024-03-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-03-20,NCBA,NCBA Group Plc,34.05,47.0,41.6,43.0,42.85,42.1,0.75,1.78,52600.0,
2024-03-20,SBIC,Stanbic Holdings Plc,100.0,134.0,124.75,125.0,124.75,124.25,0.5,0.4,1100.0,
2024-03-20,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,185.0,186.0,185.25,185.5,-0.25,0.13,29400.0,
2024-03-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-03-20,EVRD,Eveready East Africa Ltd,0.97,1.65,1.2,1.21,1.2,1.31,-0.11,8.4,6700.0,
2024-03-20,XPRS,Express Kenya Plc,2.74,3.99,3.4,3.4,3.4,3.5,-0.1,2.86,4400.0,
2024-03-20,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-03-20,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-03-20,LKL,Longhorn Publishers Plc,2.02,2.65,2.46,2.46,2.46,2.3,0.16,6.96,600.0,
2024-03-20,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.5,2.52,2.51,2.56,-0.05,1.95,400.0,
2024-03-20,NMG,Nation Media Group Plc,14.0,22.4,21.0,21.05,21.0,21.0,,,25400.0,
2024-03-20,SMER,Sameer Africa Plc,1.87,2.75,2.02,2.42,2.06,2.2,-0.14,6.36,1700.0,
2024-03-20,SGL,Standard Group Plc,4.86,9.0,5.96,5.98,5.96,6.5,-0.54,8.31,1000.0,
2024-03-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,14.0,14.5,14.4,14.0,0.4,2.86,7000.0,
2024-03-20,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.21,0.2,0.2,,,10900.0,
2024-03-20,SCAN,WPP ScanGroup Plc,1.86,2.94,2.16,2.26,2.18,2.3,-0.12,5.22,120700.0,
2024-03-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-03-20,BAMB,Bamburi Cement Ltd,22.5,84.0,45.15,45.5,45.5,45.3,0.2,0.44,22300.0,
2024-03-20,CRWN,Crown Paints Kenya Plc,29.0,40.05,37.5,39.4,37.55,39.4,-1.85,4.7,5400.0,
2024-03-20,CABL,East African Cables Plc,0.79,1.11,0.87,0.92,0.9,0.92,-0.02,2.17,51500.0,
2024-03-20,PORT,East African Portland Cement Ltd,4.38,55.75,8.0,8.0,8.0,8.0,,,8800.0,
2024-03-20,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2.0,2.0,1.99,0.01,0.5,2047000.0,
2024-03-20,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-03-20,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-03-20,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.57,1.7,1.67,1.59,0.08,5.03,1177100.0,
2024-03-20,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,17.5,18.0,17.95,17.95,,,3900.0,
2024-03-20,UMME,Umeme Ltd,13.0,17.9,13.7,14.0,13.8,14.0,-0.2,1.43,5000.0,
2024-03-20,BRIT,Britam Holdings Plc,4.25,6.5,5.0,5.2,5.14,5.18,-0.04,0.77,50100.0,
2024-03-20,CIC,CIC Insurance Group Ltd,1.93,2.5,2.1,2.23,2.19,2.05,0.14,6.83,25000.0,
2024-03-20,JUB,Jubilee Holdings Ltd,150.0,202.0,185.25,185.25,185.25,180.5,4.75,2.63,200.0,
2024-03-20,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.97,2.0,2.0,1.97,0.03,1.52,508800.0,
2024-03-20,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5.0,5.0,5.0,5.0,,,2700.0,
2024-03-20,SLAM,Sanlam Kenya Plc,5.5,7.7,6.96,6.96,6.96,6.96,,,,
2024-03-20,CTUM,Centum Investment Company Plc,7.62,10.4,8.5,8.5,8.5,8.54,-0.04,0.47,26300.0,
2024-03-20,HAFR,Home Afrika Ltd,0.27,0.42,0.3,0.34,0.33,0.32,0.01,3.13,17600.0,
2024-03-20,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-03-20,OCH,Olympia Capital Holdings Ltd,2.58,4.0,3.4,3.4,3.4,3.4,,,8700.0,
2024-03-20,TCL,Trans-Century Plc,0.29,0.72,0.43,0.46,0.43,0.46,-0.03,6.52,15500.0,
2024-03-20,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.0,6.1,6.08,6.06,0.02,0.33,3400.0,
2024-03-20,BOC,BOC Kenya Plc,67.0,96.0,76.0,76.0,76.0,80.0,-4.0,5.0,100.0,
2024-03-20,BAT,British American Tobacco Kenya Plc,325.0,455.0,413.0,415.0,414.5,410.0,4.5,1.1,2600.0,
2024-03-20,CARB,Carbacid Investments Plc,14.05,24.5,15.5,18.0,15.9,16.8,-0.9,5.36,11800.0,
2024-03-20,EABL,East African Breweries Ltd,99.0,204.0,120.0,122.0,121.0,120.5,0.5,0.41,14700.0,
2024-03-20,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.07,1.2,1.08,1.17,-0.09,7.69,4200.0,
2024-03-20,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-03-20,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
